provincia_id,provincia_nombre,departamento_id,departamento_nombre,anio,mes_2,codigo_delito_sat_prop,nombre_delito_sat_prop,cantidad_hechos,cantidad_hechos_inc_conocido,cantidad_hechos_inc_desconocido,cantidad_hechos_lugar_via_publ,cantidad_hechos_lugar_establec,cantidad_hechos_lugar_dom_part,cantidad_hechos_lugar_sd,cantidad_hechos_arma_de_fuego,cantidad_hechos_arma_otra,cantidad_hechos_arma_sin_arma,cantidad_hechos_arma_sd,cantidad_hechos_origen_denuncia,cantidad_hechos_origen_intervenc,cantidad_hechos_origen_orden_jud,cantidad_hechos_origen_otro,cant_hechos_agrav_por_lesiones,cant_hechos_agrav_sin_lesiones,cantidad_inculpados,cantidad_inculpados_sexo_masc,cantidad_inculpados_sexo_fem,cantidad_inculpados_sexo_sd,cantidad_inculpados_edad_0_15,cantidad_inculpados_edad_16_17,cantidad_inculpados_edad_mas_18,cantidad_inculpados_edad_sd,Trimestre,Población total,Ocupados con ingresos,poblacion_por_departamento,mes,CBA-Linea de Indigencia,inversa del coeficiente de Engel,CBA-Linea de pobreza,Nivel general,Alimentos y bebidas no alcohólicas,Bebidas alcohólicas y tabaco,Prendas de vestir y calzado,"Vivienda, agua, electricidad y otros combustibles",Equipamiento y mantenimiento del hogar,Salud,Transporte,Comunicación,Recreación y cultura,Educación,Restaurantes y hoteles,Bienes y servicios varios,Total,Impuesto ingresos brutos,Convenio multilateral,Impuesto de sellos,Impuesto inmobiliario
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,1,Hurtos (excluir de automotores),30,10,20,6,12,12,0,0,0,30,0,28,2,0,0,0,0,11,5,6,0,0,0,11,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,3,Robos (excluir de automotores bancos y motocicletas),3,0,3,0,1,2,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94014,Ushuaia,2021,Abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,79129.0,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Abril,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2do trimestre,168019,69767,,4,8892.86,2.679999460241137,23832.86,446.5,448.9,382.4,410.9,424.7,474.8,506.6,545.4,399.0,434.3,334.9,377.2,400.3,"1,998,914,471","188,864,571","616,438,065","67,052,879","69,543"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,1,Hurtos (excluir de automotores),52,10,42,15,8,29,0,0,0,52,0,45,7,0,0,0,0,12,8,4,0,2,3,7,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,8,Robo de motocicletas,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,3,Robos (excluir de automotores bancos y motocicletas),22,2,20,2,3,17,0,0,0,22,0,19,3,0,0,0,0,2,2,0,0,0,0,2,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,98277.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,2,Hurto de automotores,2,1,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,1,Hurtos (excluir de automotores),26,10,16,2,8,16,0,0,0,26,0,24,2,0,0,0,0,10,9,1,0,0,0,10,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,3,Robos (excluir de automotores bancos y motocicletas),6,3,3,1,0,5,0,0,0,6,0,6,0,0,0,0,0,3,2,1,0,0,1,2,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94014,Ushuaia,2021,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,79129.0,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,1,Hurtos (excluir de automotores),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,3,Robos (excluir de automotores bancos y motocicletas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Agosto,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3er trimestre,168841,71764,,8,9712.26,2.66,25834.61,511.0,514.2,425.7,478.5,466.7,535.6,585.4,645.6,442.6,488.7,359.8,439.4,448.5,"2,506,435,562","324,048,884","644,283,758","103,034,464","8,795"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,2,Hurto de automotores,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,1,Hurtos (excluir de automotores),54,3,51,18,8,28,0,0,0,54,0,49,5,0,0,0,0,4,3,1,0,2,0,2,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),30,8,22,7,7,16,0,0,1,29,0,26,4,0,0,0,0,8,8,0,0,0,2,6,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94007,Río Grande,2021,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,98277.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,1,Hurtos (excluir de automotores),25,6,19,9,5,11,0,0,0,25,0,23,2,0,0,0,0,6,4,2,0,0,1,5,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,3,Robos (excluir de automotores bancos y motocicletas),7,0,7,1,2,4,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94014,Ushuaia,2021,Diciembre,7,Secuestros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,79129.0,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,6,Extorsiones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,2,Hurto de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,1,Hurtos (excluir de automotores),1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,4,Robo de automotores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,5,Robo de bancos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
94,Tierra del Fuego,94999,Departamento sin determinar,2021,Diciembre,8,Robo de motocicletas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4to trimestre,169787,69885,,12,11042.69,2.62,28931.85,574.5,573.0,485.9,559.3,508.8,610.4,653.4,732.7,470.3,547.5,370.4,507.6,498.4,"2,404,225,387","372,793,625","605,287,543","83,867,522","628,353"
